Y轴坐标,主轴转速,Y轴功率,主轴功率,主轴负载,X轴负载,Y轴负载,Z轴负载,X轴电流,Y轴电流,Z轴电流,刃1磨损值,刃2磨损值,平均磨损值
23.416,5308.228,1.471,237.306,1.77,0.189,2.966,14.978,0.031,-0.513,-2.7,0.041615859,0.0391183,0.040367079
23.416,5308.228,1.471,237.306,1.77,0.189,2.966,14.978,0.031,-0.513,-2.7,0.041679947,0.039345636,0.040512791
22.756,5309.315,1.471,237.306,1.764,0.165,2.557,14.667,0.029,-0.509,-2.69,0.041726707,0.039470748,0.040598727
22.756,5309.315,1.471,237.306,1.764,0.165,2.557,14.667,0.029,-0.509,-2.69,0.04177441,0.039600675,0.040687542
22.756,5309.315,1.471,237.306,1.764,0.165,2.557,14.667,0.029,-0.509,-2.69,0.042176128,0.039652079,0.040914104
22.096,5308.571,1.471,237.306,1.77,0.232,2.954,14.911,0.036,-0.549,-2.687,0.042283562,0.039679152,0.040981357
22.096,5308.571,1.471,237.306,1.77,0.232,2.954,14.911,0.036,-0.549,-2.687,0.042288569,0.039679932,0.04098425
20.756,5308.17,1.471,237.306,1.782,0.116,3.082,14.856,0.017,-0.514,-2.704,0.042345292,0.03985895,0.041102121
20.756,5308.17,1.471,237.306,1.782,0.116,3.082,14.856,0.017,-0.514,-2.704,0.042416676,0.039888075,0.041152376
20.096,5308.456,1.471,237.306,1.782,0.061,3.204,15.198,0.015,-0.605,-2.728,0.042434904,0.040218399,0.041326651
20.096,5308.456,1.471,237.306,1.782,0.061,3.204,15.198,0.015,-0.605,-2.728,0.042525932,0.040238833,0.041382383
19.416,5307.941,1.471,237.306,1.776,0.024,2.856,15.033,0,-0.514,-2.7,0.042572884,0.040458,0.041515442
19.416,5307.941,1.471,237.306,1.776,0.024,2.856,15.033,0,-0.514,-2.7,0.042825299,0.040531542,0.041678421
18.756,5308.399,1.471,237.306,1.776,0.22,3.156,14.984,0.003,-0.581,-2.685,0.043020739,0.040695484,0.041858111
18.756,5308.399,1.471,237.306,1.776,0.22,3.156,14.984,0.003,-0.581,-2.685,0.043141383,0.041452254,0.042296818
18.096,5308.456,1.471,237.306,1.77,0.031,2.96,15.021,0.007,-0.533,-2.692,0.043165117,0.041509339,0.042337228
18.096,5308.456,1.471,237.306,1.77,0.031,2.96,15.021,0.007,-0.533,-2.692,0.04323915,0.041702895,0.042471023
17.416,5308.17,1.471,237.306,1.77,0.037,2.881,14.917,0.012,-0.557,-2.678,0.043569868,0.041904829,0.042737349
16.756,5307.541,1.471,237.306,1.782,0.159,2.85,15.21,0.009,-0.475,-2.702,0.043585859,0.042111225,0.042848542
16.756,5307.541,1.471,237.306,1.782,0.159,2.85,15.21,0.009,-0.475,-2.702,0.043874436,0.042264565,0.043069501
16.096,5308.456,1.471,237.306,1.77,0.11,2.649,14.777,0.022,-0.48,-2.657,0.043886997,0.042310939,0.043098968
16.096,5308.456,1.471,237.306,1.77,0.11,2.649,14.777,0.022,-0.48,-2.657,0.044008514,0.04243095,0.043219732
15.416,5308.17,1.471,237.306,1.77,0.214,2.814,14.691,0.027,-0.511,-2.642,0.044267827,0.042433478,0.043350653
15.416,5308.17,1.471,237.306,1.77,0.214,2.814,14.691,0.027,-0.511,-2.642,0.04455862,0.042935579,0.043747099
14.756,5307.713,1.471,237.306,1.77,0.012,2.74,15.161,0.026,-0.496,-2.7,0.044678375,0.042956446,0.04381741
14.756,5307.713,1.471,237.306,1.77,0.012,2.74,15.161,0.026,-0.496,-2.7,0.04501377,0.042992141,0.044002955
14.096,5308.285,1.471,237.306,1.764,0.201,2.985,14.966,0.029,-0.52,-2.695,0.04505416,0.043248499,0.04415133
14.096,5308.285,1.471,237.306,1.764,0.201,2.985,14.966,0.029,-0.52,-2.695,0.045092371,0.043264233,0.044178302
13.416,5308.285,1.471,237.306,1.764,0.153,3.333,14.954,0.022,-0.595,-2.693,0.045379771,0.043864498,0.044622135
12.756,5307.541,1.471,237.306,1.77,0.073,3.143,14.966,0.022,-0.579,-2.705,0.045742437,0.04400356,0.044872998
12.756,5307.541,1.471,237.306,1.77,0.073,3.143,14.966,0.022,-0.579,-2.705,0.045872549,0.044172206,0.045022378
12.096,5308.342,1.471,237.306,1.764,0.134,3.143,15.1,0.022,-0.559,-2.719,0.045884883,0.044230541,0.045057712
12.096,5308.342,1.471,237.306,1.764,0.134,3.143,15.1,0.022,-0.559,-2.719,0.046072594,0.044240231,0.045156413
11.416,5307.999,1.471,237.306,1.758,0.214,3.223,15.137,0.039,-0.579,-2.736,0.046091637,0.044396416,0.045244026
11.416,5307.999,1.471,237.306,1.758,0.214,3.223,15.137,0.039,-0.579,-2.736,0.046244916,0.044518317,0.045381616
10.756,5307.999,1.471,237.306,1.764,0.195,3.314,14.996,0.036,-0.602,-2.736,0.046939064,0.044602665,0.045770864
10.756,5307.999,1.471,237.306,1.764,0.195,3.314,14.996,0.036,-0.602,-2.736,0.047092335,0.044837291,0.045964813
10.096,5308.456,1.471,237.306,1.758,0.287,3.046,15.173,0.051,-0.537,-2.738,0.047092426,0.045173923,0.046133175
10.096,5308.456,1.471,237.306,1.758,0.287,3.046,15.173,0.051,-0.537,-2.738,0.047108837,0.045259254,0.046184046
9.416,5307.713,1.471,228.517,1.746,0.262,2.997,15.277,0.044,-0.559,-2.75,0.047135715,0.045605767,0.046370741
8.756,5307.884,1.471,228.517,1.752,0.146,3.131,14.984,0.038,-0.501,-2.758,0.047328885,0.045788633,0.046558759
8.756,5307.884,1.471,228.517,1.752,0.146,3.131,14.984,0.038,-0.501,-2.758,0.047348599,0.046326058,0.046837329
8.096,5307.598,1.471,228.517,1.752,0.183,2.698,15.381,0.026,-0.516,-2.753,0.047946322,0.046483994,0.047215158
8.096,5307.598,1.471,228.517,1.752,0.183,2.698,15.381,0.026,-0.516,-2.753,0.047992214,0.046706819,0.047349516
7.416,5307.484,1.471,228.517,1.746,0.024,2.576,15.356,0.012,-0.482,-2.762,0.048202206,0.04684682,0.047524513
7.416,5307.484,1.471,228.517,1.746,0.024,2.576,15.356,0.012,-0.482,-2.762,0.048537565,0.047952339,0.048244952
6.756,5308.17,1.471,228.517,1.74,0.171,3.076,15.204,0.009,-0.472,-2.719,0.048679163,0.048429651,0.048554407
6.756,5308.17,1.471,228.517,1.74,0.171,3.076,15.204,0.009,-0.472,-2.719,0.048860897,0.048448037,0.048654467
6.096,5308.514,1.471,228.517,1.733,0.006,2.82,15.112,0.01,-0.53,-2.722,0.048889774,0.048485333,0.048687554
6.096,5308.514,1.471,228.517,1.733,0.006,2.82,15.112,0.01,-0.53,-2.722,0.048925264,0.048522941,0.048724102
6.096,5308.514,1.471,228.517,1.733,0.006,2.82,15.112,0.01,-0.53,-2.722,0.048968764,0.048760378,0.048864571
5.564,5308.285,1.471,237.306,1.776,1.434,2.521,13.837,0.297,0.501,-2.509,0.04897644,0.048956999,0.048966719
5.564,5308.285,1.471,237.306,1.776,1.434,2.521,13.837,0.297,0.501,-2.509,0.048990139,0.049035729,0.049012934
6.224,5307.369,1.471,237.306,1.776,1.685,2.783,13.892,0.306,0.509,-2.492,0.049086409,0.049500582,0.049293496
6.884,5308.228,1.471,237.306,1.776,1.483,2.96,13.702,0.313,0.508,-2.49,0.049417394,0.049517702,0.049467548
6.884,5308.228,1.471,237.306,1.776,1.483,2.96,13.702,0.313,0.508,-2.49,0.049836405,0.049809429,0.049822917
7.564,5307.655,1.471,237.306,1.782,1.544,2.814,13.776,0.309,0.564,-2.478,0.050002244,0.049911601,0.049956922
7.564,5307.655,1.471,237.306,1.782,1.544,2.814,13.776,0.309,0.564,-2.478,0.050047162,0.050542814,0.050294988
8.224,5307.655,1.471,237.306,1.782,1.666,2.905,13.904,0.294,0.525,-2.505,0.050595705,0.050563662,0.050579683
8.224,5307.655,1.471,237.306,1.782,1.666,2.905,13.904,0.294,0.525,-2.505,0.050785828,0.051337742,0.051061785
8.884,5307.999,1.471,237.306,1.776,1.587,2.85,13.812,0.292,0.479,-2.483,0.050850866,0.051442346,0.051146606
8.884,5307.999,1.471,237.306,1.776,1.587,2.85,13.812,0.292,0.479,-2.483,0.051077156,0.051655821,0.051366489
9.564,5307.598,1.471,237.306,1.782,1.666,2.533,13.867,0.263,0.499,-2.497,0.051324954,0.052005247,0.0516651
9.564,5307.598,1.471,237.306,1.782,1.666,2.533,13.867,0.263,0.499,-2.497,0.051805211,0.052188567,0.051996889
10.224,5307.713,1.471,237.306,1.782,1.355,2.502,13.837,0.243,0.446,-2.481,0.051859494,0.052504516,0.052182005
10.224,5307.713,1.471,237.306,1.782,1.355,2.502,13.837,0.243,0.446,-2.481,0.052113583,0.05254044,0.052327012
10.904,5307.884,1.471,237.306,1.782,1.239,2.496,13.763,0.226,0.461,-2.476,0.052164984,0.052610247,0.052387615
11.564,5307.941,1.471,237.306,1.776,1.678,2.692,13.855,0.239,0.514,-2.49,0.052249531,0.052768007,0.052508769
11.564,5307.941,1.471,237.306,1.776,1.678,2.692,13.855,0.239,0.514,-2.49,0.052687583,0.05300517,0.052846377
12.244,5308.399,1.471,237.306,1.782,1.636,2.82,13.867,0.244,0.549,-2.488,0.052714274,0.053034422,0.052874348
12.244,5308.399,1.471,237.306,1.782,1.636,2.82,13.867,0.244,0.549,-2.488,0.052853314,0.05306293,0.052958122
12.904,5307.655,1.471,237.306,1.782,1.343,2.435,13.721,0.251,0.436,-2.476,0.053079755,0.053087226,0.053083491
12.904,5307.655,1.471,237.306,1.782,1.343,2.435,13.721,0.251,0.436,-2.476,0.053086428,0.053120929,0.053103679
13.584,5307.827,0.736,237.306,1.788,1.501,2.393,13.751,0.261,0.42,-2.469,0.053133391,0.053377195,0.053255293
13.584,5307.827,0.736,237.306,1.788,1.501,2.393,13.751,0.261,0.42,-2.469,0.053282559,0.053406413,0.053344486
14.244,5307.713,1.471,237.306,1.788,1.367,2.979,13.855,0.267,0.547,-2.487,0.053834244,0.053580106,0.053707175
14.904,5308.056,1.471,237.306,1.788,1.526,2.875,13.824,0.272,0.513,-2.502,0.053912647,0.053859668,0.053886157
14.904,5308.056,1.471,237.306,1.788,1.526,2.875,13.824,0.272,0.513,-2.502,0.054073934,0.05399821,0.054036072
15.584,5308.971,1.471,237.306,1.788,1.624,2.991,13.794,0.284,0.509,-2.485,0.054388593,0.054088408,0.054238501
15.584,5308.971,1.471,237.306,1.788,1.624,2.991,13.794,0.284,0.509,-2.485,0.054471611,0.054644944,0.054558278
16.244,5308.228,1.471,237.306,1.788,1.318,3.046,13.837,0.282,0.525,-2.507,0.054659311,0.054954011,0.054806661
16.244,5308.228,1.471,237.306,1.788,1.318,3.046,13.837,0.282,0.525,-2.507,0.054680572,0.055177853,0.054929213
16.904,5308.228,1.471,237.306,1.782,1.63,2.832,13.873,0.294,0.516,-2.505,0.054688152,0.055229134,0.054958643
16.904,5308.228,1.471,237.306,1.782,1.63,2.832,13.873,0.294,0.516,-2.505,0.054700889,0.055573794,0.055137342
17.584,5308.514,1.471,237.306,1.776,1.721,2.802,14.032,0.306,0.506,-2.526,0.054721553,0.055666983,0.055194268
17.584,5308.514,1.471,237.306,1.776,1.721,2.802,14.032,0.306,0.506,-2.526,0.05478709,0.055778897,0.055282993
18.244,5307.541,1.471,237.306,1.776,1.44,2.814,13.947,0.32,0.458,-2.543,0.054972361,0.05583192,0.05540214
18.904,5307.999,1.471,237.306,1.77,1.709,2.954,14.069,0.309,0.537,-2.536,0.05498602,0.055903254,0.055444637
18.904,5307.999,1.471,237.306,1.77,1.709,2.954,14.069,0.309,0.537,-2.536,0.055015634,0.056055953,0.055535794
19.584,5308.17,1.471,237.306,1.764,1.715,2.869,14.05,0.302,0.494,-2.528,0.056119979,0.056186143,0.056153061
19.584,5308.17,1.471,237.306,1.764,1.715,2.869,14.05,0.302,0.494,-2.528,0.056782164,0.056497957,0.056640061
20.244,5307.884,1.471,237.306,1.764,1.581,2.771,13.934,0.287,0.525,-2.502,0.056882366,0.057102587,0.056992477
20.244,5307.884,1.471,237.306,1.764,1.581,2.771,13.934,0.287,0.525,-2.502,0.05752086,0.057370976,0.057445918
20.904,5308.399,1.471,237.306,1.758,1.605,3.033,12.787,0.289,0.557,-2.292,0.057620938,0.057466122,0.05754353
20.904,5308.399,1.471,237.306,1.758,1.605,3.033,12.787,0.289,0.557,-2.292,0.057672152,0.057549486,0.057610819
21.584,5307.541,1.471,237.306,1.758,1.379,3.119,12.903,0.25,0.574,-2.309,0.057852506,0.05773942,0.057795963
21.584,5307.541,1.471,237.306,1.758,1.379,3.119,12.903,0.25,0.574,-2.309,0.057970459,0.058009037,0.057989748
22.244,5307.484,1.471,228.517,1.752,1.624,2.875,12.964,0.239,0.518,-2.299,0.058224916,0.058144649,0.058184783
22.244,5307.484,1.471,228.517,1.752,1.624,2.875,12.964,0.239,0.518,-2.299,0.058298638,0.058279097,0.058288867
22.904,5308.113,1.471,228.517,1.752,1.294,2.85,12.793,0.239,0.497,-2.295,0.058406933,0.058318573,0.058362753
23.584,5308.228,1.471,228.517,1.746,1.239,2.936,12.787,0.231,0.523,-2.295,0.058526409,0.058598704,0.058562556
23.584,5308.228,1.471,228.517,1.746,1.239,2.936,12.787,0.231,0.523,-2.295,0.058526775,0.058609207,0.058567991
24.244,5308.285,1.471,228.517,1.746,1.709,2.686,13.025,0.234,0.506,-2.326,0.05870447,0.058802606,0.058753538
24.244,5308.285,1.471,228.517,1.746,1.709,2.686,13.025,0.234,0.506,-2.326,0.058950748,0.059721135,0.059335942
24.904,5308.628,1.471,228.517,1.746,1.312,2.814,12.933,0.241,0.497,-2.326,0.059435625,0.059749019,0.059592322
24.904,5308.628,1.471,228.517,1.746,1.312,2.814,12.933,0.241,0.497,-2.326,0.059489607,0.059794164,0.059641885
25.584,5308.228,1.471,228.517,1.733,1.416,2.979,12.909,0.256,0.552,-2.321,0.059852367,0.060346798,0.060099583
25.584,5308.228,1.471,228.517,1.733,1.416,2.979,12.909,0.256,0.552,-2.321,0.060198194,0.060353344,0.060275769
26.244,5308.113,1.471,228.517,1.733,1.355,2.783,12.976,0.256,0.487,-2.317,0.060217049,0.060499064,0.060358056
26.904,5308.056,1.471,228.517,1.74,1.569,2.93,12.976,0.282,0.531,-2.348,0.060284309,0.060786591,0.06053545
26.904,5308.056,1.471,228.517,1.74,1.569,2.93,12.976,0.282,0.531,-2.348,0.060730394,0.060985717,0.060858055
26.904,5308.056,1.471,228.517,1.74,1.569,2.93,12.976,0.282,0.531,-2.348,0.060738921,0.061256647,0.060997784
27.584,5307.655,1.471,228.517,1.733,1.617,2.795,13.068,0.287,0.484,-2.355,0.060986665,0.061471342,0.061229003
28.244,5308.685,1.471,228.517,1.733,1.282,2.423,12.97,0.282,0.514,-2.35,0.061095866,0.061727923,0.061411895
28.244,5308.685,1.471,228.517,1.733,1.282,2.423,12.97,0.282,0.514,-2.35,0.061346074,0.062067195,0.061706634
28.904,5308.628,1.471,228.517,1.74,1.599,2.789,13.013,0.289,0.502,-2.346,0.061604468,0.062095864,0.061850166
28.904,5308.628,1.471,228.517,1.74,1.599,2.789,13.013,0.289,0.502,-2.346,0.061709088,0.062249726,0.061979407
29.584,5307.77,1.471,228.517,1.74,1.636,2.686,13.086,0.301,0.473,-2.34,0.061766639,0.062595979,0.062181309
29.584,5307.77,1.471,228.517,1.74,1.636,2.686,13.086,0.301,0.473,-2.34,0.062205513,0.06273465,0.062470082
30.244,5307.941,1.471,228.517,1.74,1.489,2.716,13.08,0.308,0.528,-2.36,0.062247509,0.062789638,0.062518573
30.904,5307.312,1.471,228.517,1.746,1.782,2.997,13.232,0.314,0.552,-2.37,0.062406009,0.062988339,0.062697174
30.904,5307.312,1.471,228.517,1.746,1.782,2.997,13.232,0.314,0.552,-2.37,0.062561856,0.063107,0.062834428
31.584,5307.426,1.471,228.517,1.746,1.776,2.911,13.147,0.323,0.501,-2.374,0.062797336,0.063118873,0.062958105
31.584,5307.426,1.471,228.517,1.746,1.776,2.911,13.147,0.323,0.501,-2.374,0.063235925,0.063176637,0.063206281
32.244,5307.999,1.471,228.517,1.74,1.611,2.6,13.123,0.309,0.526,-2.364,0.063578671,0.063519792,0.063549231
32.244,5307.999,1.471,228.517,1.74,1.611,2.6,13.123,0.309,0.526,-2.364,0.06377091,0.063566139,0.063668524
32.904,5308.399,1.471,228.517,1.74,1.672,2.588,13.129,0.304,0.453,-2.367,0.063853076,0.064011655,0.063932365
32.904,5308.399,1.471,228.517,1.74,1.672,2.588,13.129,0.304,0.453,-2.367,0.063931696,0.064031183,0.063981439
33.584,5307.999,1.471,228.517,1.733,1.508,2.655,13.196,0.28,0.499,-2.374,0.064431813,0.064071792,0.064251803
33.584,5307.999,1.471,228.517,1.733,1.508,2.655,13.196,0.28,0.499,-2.374,0.064444278,0.064194062,0.06431917
34.244,5308.456,1.471,228.517,1.727,1.709,2.875,13.141,0.261,0.506,-2.377,0.064476454,0.064206083,0.064341268
34.904,5308.056,1.471,228.517,1.721,1.416,2.661,13.165,0.251,0.494,-2.369,0.064555187,0.064819841,0.064687514
34.904,5308.056,1.471,228.517,1.721,1.416,2.661,13.165,0.251,0.494,-2.369,0.064631301,0.065245107,0.064938204
35.584,5308.17,1.471,228.517,1.715,1.257,2.478,13.074,0.239,0.453,-2.35,0.064731148,0.065369013,0.065050081
35.584,5308.17,1.471,228.517,1.715,1.257,2.478,13.074,0.239,0.453,-2.35,0.064761763,0.065369989,0.065065876
36.244,5308.285,1.471,228.517,1.715,1.703,3.204,13.22,0.231,0.502,-2.345,0.064774596,0.065381202,0.065077899
36.244,5308.285,1.471,228.517,1.715,1.703,3.204,13.22,0.231,0.502,-2.345,0.064899149,0.065549804,0.065224477
36.904,5307.255,1.471,228.517,1.715,1.251,2.747,13.025,0.232,0.511,-2.345,0.064911547,0.065557317,0.065234432
36.904,5307.255,1.471,228.517,1.715,1.251,2.747,13.025,0.232,0.511,-2.345,0.065375735,0.066061682,0.065718709
37.584,5308.285,1.471,228.517,1.721,1.416,2.936,13.092,0.255,0.543,-2.346,0.06540791,0.066094456,0.065751183
37.584,5308.285,1.471,228.517,1.721,1.416,2.936,13.092,0.255,0.543,-2.346,0.065444571,0.066280806,0.065862688
38.244,5308.342,1.471,228.517,1.715,1.514,3.113,13.08,0.261,0.518,-2.333,0.0655098,0.066598722,0.066054261
38.904,5307.484,1.471,228.517,1.715,1.508,2.789,13.086,0.263,0.509,-2.358,0.065547789,0.066641622,0.066094705
38.904,5307.484,1.471,228.517,1.715,1.508,2.789,13.086,0.263,0.509,-2.358,0.06557407,0.066791612,0.066182841
39.584,5307.941,1.471,228.517,1.721,1.605,2.631,13.092,0.285,0.472,-2.346,0.065685989,0.067120219,0.066403104
39.584,5307.941,1.471,228.517,1.721,1.605,2.631,13.092,0.285,0.472,-2.346,0.065960525,0.067126437,0.066543481
40.244,5307.827,1.471,228.517,1.721,1.27,2.588,13.177,0.277,0.48,-2.372,0.066194475,0.067143114,0.066668795
40.244,5307.827,1.471,228.517,1.721,1.27,2.588,13.177,0.277,0.48,-2.372,0.06620096,0.067329491,0.066765226
40.904,5308.456,0.736,228.517,1.715,1.599,2.466,13.336,0.289,0.427,-2.393,0.066633885,0.067539118,0.067086501
40.904,5308.456,0.736,228.517,1.715,1.599,2.466,13.336,0.289,0.427,-2.393,0.066652791,0.06786523,0.067259011
41.584,5308.743,1.471,228.517,1.727,1.715,2.948,13.336,0.304,0.537,-2.391,0.066783273,0.06797339,0.067378331
41.584,5308.743,1.471,228.517,1.727,1.715,2.948,13.336,0.304,0.537,-2.391,0.06691753,0.068156043,0.067536787
42.244,5307.827,1.471,228.517,1.727,1.422,2.917,13.3,0.306,0.485,-2.403,0.067180817,0.068341587,0.067761202
42.244,5307.827,1.471,228.517,1.727,1.422,2.917,13.3,0.306,0.485,-2.403,0.067533207,0.068371557,0.067952382
42.904,5307.884,1.471,228.517,1.727,1.758,2.582,13.397,0.316,0.477,-2.401,0.06761223,0.068409607,0.068010919
43.584,5308.17,1.471,228.517,1.721,1.788,2.802,13.416,0.321,0.475,-2.413,0.067873515,0.068502847,0.068188181
43.584,5308.17,1.471,228.517,1.721,1.788,2.802,13.416,0.321,0.475,-2.413,0.067901675,0.068553571,0.068227623
43.584,5308.17,1.471,228.517,1.721,1.788,2.802,13.416,0.321,0.475,-2.413,0.067913554,0.068779609,0.068346581
44.244,5307.198,1.471,228.517,1.721,1.599,2.844,13.379,0.313,0.55,-2.393,0.067970268,0.069253199,0.068611733
44.904,5307.484,1.471,228.517,1.715,1.727,2.85,13.287,0.311,0.485,-2.393,0.067972795,0.069475219,0.068724007
44.904,5307.484,1.471,228.517,1.715,1.727,2.85,13.287,0.311,0.485,-2.393,0.06819719,0.069516304,0.068856747
45.584,5308.056,1.471,228.517,1.715,1.611,2.979,13.269,0.287,0.542,-2.382,0.068336324,0.069626634,0.068981479
45.584,5308.056,1.471,228.517,1.715,1.611,2.979,13.269,0.287,0.542,-2.382,0.068677543,0.069643299,0.069160421
46.244,5307.426,1.471,228.517,1.715,1.611,2.637,13.348,0.275,0.475,-2.399,0.06892145,0.06966672,0.069294085
46.904,5307.312,1.471,228.517,1.715,1.501,2.698,13.409,0.267,0.485,-2.425,0.069482862,0.070270231,0.069876546
46.904,5307.312,1.471,228.517,1.715,1.501,2.698,13.409,0.267,0.485,-2.425,0.06951405,0.070322322,0.069918186
47.584,5307.884,1.471,228.517,1.715,1.318,2.692,13.458,0.243,0.49,-2.413,0.069594931,0.070404743,0.069999837
47.584,5307.884,1.471,228.517,1.715,1.318,2.692,13.458,0.243,0.49,-2.413,0.069810552,0.070671522,0.070241037
48.244,5308.285,0.736,228.517,1.715,1.691,2.612,13.495,0.236,0.4,-2.394,0.069874583,0.070691742,0.070283163
48.244,5308.285,0.736,228.517,1.715,1.691,2.612,13.495,0.236,0.4,-2.394,0.069907672,0.070725349,0.07031651
48.904,5307.77,1.471,228.517,1.715,1.288,2.502,13.367,0.244,0.46,-2.415,0.069988785,0.071521251,0.070755018
48.904,5307.77,1.471,228.517,1.715,1.288,2.502,13.367,0.244,0.46,-2.415,0.070109876,0.072272454,0.071191165
49.584,5308.857,1.471,228.517,1.709,1.318,2.753,13.385,0.244,0.52,-2.401,0.070604609,0.072292252,0.071448431
49.584,5308.857,1.471,228.517,1.709,1.318,2.753,13.385,0.244,0.52,-2.401,0.07092817,0.072317348,0.071622759
50.244,5308.342,0.736,228.517,1.715,1.569,2.655,13.385,0.26,0.419,-2.413,0.070936483,0.072577527,0.071757005
50.904,5308.113,1.471,228.517,1.715,1.379,2.979,13.409,0.25,0.552,-2.42,0.071121578,0.072866168,0.071993873
50.904,5308.113,1.471,228.517,1.715,1.379,2.979,13.409,0.25,0.552,-2.42,0.071269447,0.072970945,0.072120196
51.584,5307.884,1.471,228.517,1.715,1.514,2.649,13.44,0.279,0.48,-2.418,0.071503708,0.072975186,0.072239447
51.584,5307.884,1.471,228.517,1.715,1.514,2.649,13.44,0.279,0.48,-2.418,0.071835894,0.073422969,0.072629432
52.244,5308.399,1.471,228.517,1.721,1.282,2.832,13.519,0.284,0.475,-2.435,0.072104662,0.073434108,0.072769385
52.244,5308.399,1.471,228.517,1.721,1.282,2.832,13.519,0.284,0.475,-2.435,0.07212275,0.073495754,0.072809252
52.904,5308.056,1.471,228.517,1.715,1.575,3.198,13.483,0.275,0.595,-2.428,0.072175803,0.073626746,0.072901274
52.904,5308.056,1.471,228.517,1.715,1.575,3.198,13.483,0.275,0.595,-2.428,0.072243959,0.073634007,0.072938983
53.584,5307.827,1.471,228.517,1.715,1.685,2.966,13.556,0.296,0.523,-2.437,0.073024879,0.073784165,0.073404522
53.584,5307.827,1.471,228.517,1.715,1.685,2.966,13.556,0.296,0.523,-2.437,0.073033086,0.073864029,0.073448558
54.244,5307.484,1.471,228.517,1.721,1.337,2.655,13.416,0.291,0.533,-2.432,0.073172239,0.074003233,0.073587736
54.904,5307.941,1.471,228.517,1.721,1.672,2.637,13.544,0.292,0.487,-2.44,0.07378581,0.074064806,0.073925308
54.904,5307.941,1.471,228.517,1.721,1.672,2.637,13.544,0.292,0.487,-2.44,0.073842684,0.074125405,0.073984044
55.584,5307.14,1.471,228.517,1.721,1.782,2.563,13.531,0.313,0.449,-2.437,0.074313247,0.074125794,0.074219521
55.584,5307.14,1.471,228.517,1.721,1.782,2.563,13.531,0.313,0.449,-2.437,0.074407426,0.074254537,0.074330981
56.244,5308.113,1.471,228.517,1.721,1.581,2.594,13.525,0.309,0.54,-2.446,0.074469281,0.074368834,0.074419057
56.244,5308.113,1.471,228.517,1.721,1.581,2.594,13.525,0.309,0.54,-2.446,0.074815159,0.074554607,0.074684883
56.904,5307.77,1.471,228.517,1.721,1.752,2.771,13.654,0.325,0.487,-2.456,0.075126706,0.074584748,0.074855727
56.904,5307.77,1.471,228.517,1.721,1.752,2.771,13.654,0.325,0.487,-2.456,0.075372909,0.074631343,0.075002126
57.584,5307.827,1.471,228.517,1.727,1.672,2.74,13.55,0.299,0.504,-2.437,0.075468668,0.074861887,0.075165278
57.584,5307.827,1.471,228.517,1.727,1.672,2.74,13.55,0.299,0.504,-2.437,0.075720023,0.074870572,0.075295297
58.244,5308.857,1.471,228.517,1.733,1.63,2.832,13.617,0.296,0.489,-2.44,0.075774013,0.074913146,0.07534358
58.904,5307.77,1.471,228.517,1.733,1.544,2.82,13.684,0.277,0.514,-2.459,0.076550002,0.075194639,0.075872321
58.904,5307.77,1.471,228.517,1.733,1.544,2.82,13.684,0.277,0.514,-2.459,0.076551679,0.075493327,0.076022503
59.584,5307.884,1.471,228.517,1.74,1.385,2.74,13.684,0.255,0.506,-2.473,0.077015973,0.07550771,0.076261841
59.584,5307.884,1.471,228.517,1.74,1.385,2.74,13.684,0.255,0.506,-2.473,0.077028551,0.075809928,0.07641924
60.244,5308.399,1.471,228.517,1.74,1.776,3.076,13.678,0.258,0.52,-2.452,0.077491046,0.075811243,0.076651145
